"data_hora","vento_u","vento_v","periodo_onda_pico","pressao_media_mar","direcao_media_onda","coef_arrasto_onda","assimetria_espectral_onda","inclinacao_media_quadratica_onda","altura_maxima_onda"
2025-01-05 19:00:00,-1.94302368164062,2.44091796875,10.1966323852539,101012.8125,173.531707763672,0.000828897580504417,0.0120173543691635,0.00249979877844453,2.24094200134277
2025-01-05 20:00:00,-2.35833740234375,2.76875305175781,10.0813980102539,100997.375,173.553344726562,0.000837903236970305,0.0122858807444572,0.00256370706483722,2.24846267700195
2025-01-05 21:00:00,-2.51704406738281,2.42770385742188,9.98276519775391,101038.375,173.40705871582,0.000816402025520802,0.0125020071864128,0.00263335835188627,2.25033760070801
2025-01-05 22:00:00,-2.84747314453125,2.10118103027344,9.90512847900391,101101.8125,173.126388549805,0.000786544056609273,0.0126378610730171,0.0026479868683964,2.24417114257812
2025-01-05 23:00:00,-3.44252014160156,1.1383056640625,9.81674957275391,101128.5,172.728393554688,0.000797931337729096,0.0127817094326019,0.00274587562307715,2.23654460906982
2025-01-06,-3.72770690917969,0.0123443603515625,9.72934722900391,101180.375,172.268341064453,0.00080629182048142,0.012899111956358,0.00281926989555359,2.22281742095947
2025-01-06 01:00:00,-4.08056640625,-0.801040649414062,9.61948394775391,101200.5625,171.712493896484,0.000830830773338675,0.0130501501262188,0.00288699311204255,2.20577716827393
2025-01-06 02:00:00,-4.0355224609375,-1.07698059082031,9.48667144775391,101191.3125,171.086730957031,0.000818658154457808,0.0132447071373463,0.00290035968646407,2.1840238571167
2025-01-06 03:00:00,-3.84574890136719,-1.16555786132812,9.38169097900391,101148.9375,170.437911987305,0.000790916150435805,0.0133552774786949,0.00286607560701668,2.15835666656494
2025-01-06 04:00:00,-3.19821166992188,-0.761474609375,9.29477691650391,101073.125,169.822387695312,0.00075065391138196,0.0133966393768787,0.00278602726757526,2.12793922424316
2025-01-06 05:00:00,-2.71748352050781,-0.5484619140625,9.22153472900391,101039.6875,169.337875366211,0.000695196911692619,0.0133843347430229,0.00264682364650071,2.09307193756104
2025-01-06 06:00:00,-2.03909301757812,-0.016265869140625,9.15756988525391,100991.3125,168.986999511719,0.000684818252921104,0.0133301764726639,0.00249612843617797,2.0561990737915
2025-01-06 07:00:00,-1.71685791015625,-0.0082550048828125,9.29038238525391,100988.0625,168.765731811523,0.000684045953676105,0.0134467482566833,0.00244553457014263,2.12550258636475
2025-01-06 08:00:00,-1.49513244628906,-0.24798583984375,9.24936676025391,101012.5,168.93864440918,0.000683147925883532,0.013368871062994,0.00228446675464511,2.09315299987793
2025-01-06 09:00:00,-1.28800964355469,-0.1016845703125,9.22495269775391,101070.625,169.286895751953,0.000681873876601458,0.0132784135639668,0.00213573430664837,2.06624698638916
2025-01-06 10:00:00,-1.74330139160156,-0.21405029296875,9.21030426025391,101103.9375,169.636154174805,0.000685324426740408,0.0131604298949242,0.00189058878459036,2.03549480438232
2025-01-06 11:00:00,-1.74874877929688,-0.153091430664062,9.19467926025391,101109.6875,169.9228515625,0.000700614647939801,0.0130688473582268,0.00183992879465222,2.01385879516602
2025-01-06 12:00:00,-1.93612670898438,0.7645263671875,9.16928863525391,101121.9375,170.172241210938,0.000713185640051961,0.0129899941384792,0.00176170375198126,1.98977661132812
